Unnamed--0,app_name,number_of_reviews,review_score,answer
5115,VRchaeology: Prologue,87,0.5,Adventure
5116,Herolike,21,0.5,RPG
5117,Smell of Death,307,0.5,Horror
5118,TOTM,237,0.5,RPG
5119,htoL#NiQ: The Firefly Diary,16,0.5,Puzzle
5120,Thirty Years' War,64,0.5,Strategy
5121,Let Hawaii Happen VR,15,0.5,Simulation
5122,Big Thinkers Kindergarten,40,0.5,Educational
5123,Heroes Must Die,9,0.5,Action
5124,Tesla's Tower: The Wardenclyffe Mystery,187,0.5,Puzzle
5125,The Shadowland,15,0.5,Fantasy
5126,STAR WARSÃ¢â€žÂ¢ X-Wing vs TIE Fighter: Balance of Power CampaignsÃ¢â€žÂ¢,59,0.5,Action
5127,Marwin and The Evolution Stone,26,0.5,Adventure
5128,Climbtime,74,0.5,Adventure
5129,Dungeon Highway,19,0.5,Action
5130,datavizVR,59,0.5,Simulation
5131,SCHAR: Blue Shield Alliance,5,0.5,Shooter
5132,Island Tribe,50,0.5,Simulation
5133,Alpha Polaris : A Horror Adventure Game,397,0.5,Horror
5134,Kingdom Tales 2,25,0.5,Simulation
5135,Tanita: a plasticine dream,11,0.5,Fantasy
5136,RoboBlitz,1022,0.5,Action
5137,Massive Assault: Phantom Renaissance,29,0.5,Strategy
5138,Amazing Adventures: The Lost Tomb,11,0.5,Adventure
5139,0RBITALIS,5,0.5,Puzzle
5140,Madrobot X,9,0.5,Action
5141,The Odyssey,13,0.5,Adventure
5142,Samphi,48,0.5,Adventure
5143,Six Feet Under,37,0.5,Horror
5144,Valcarta: Rise of the Demon,2384,0.5,RPG
5145,Gorky 17,12,0.5,RPG
5146,The Gleam: VR Escape the Room,30,0.5,Puzzle
5147,inSynch,11,0.5,Puzzle
5148,Sirius Online,49,0.5,Sci-fi
5149,Chicken Little Ace in Action,41,0.5,Action
5150,Toxic Terror,124,0.5,Horror
5151,The Spookening,7,0.5,Horror
5152,Tribe Of Pok,8,0.5,Simulation
5153,Rayman: Raving Rabbids,12,0.5,Platformer
5154,DrumKit VR - Play drum kit in the world of VR,3,0.5,Music
5155,Cornerstone: The Song Of Tyrim,4,0.5,Adventure
5156,Mr. Shadow,2,0.5,Action
5156,Mr. Shadow,2,0.5,Action
5157,Tropical Fish Shop 2,7,0.5,Casual
5158,Mr. Pumpkin Adventure,10,0.5,Adventure
5159,Soccer Pinball Thrills,10,0.5,Sports
5159,Soccer Pinball Thrills,10,0.5,Sports
5160,Icarus-X: Tides of Fire,94,0.5,Shooter
5161,Conflict of Heroes: Awakening the Bear,7,0.5,Strategy
5162,One Hundred Ways,44,0.5,Puzzle
5163,Bloody Streets,7,0.5,Action
5164,Pixvana SPIN Technology Preview,14,0.5,Virtual Reality
5165,Command: Northern Inferno,8,0.5,Strategy
5166,Super Mega Bob,6,0.5,Action
5167,Gigantic Army,9,0.5,Action
5168,Legend of Miro,14,0.5,RPG
5169,Bunker Constructor,10,0.5,Puzzle
5170,Will of the Gods,1,0.5,Strategy
5171,Dungeon Escape,185,0.5,Adventure
5172,Virtual Villagers: A New Home,25,0.5,Simulation
5173,Simutrans,12,0.5,Simulation
5174,Eschalon: Book 2,8,0.5,RPG
5175,Inventioneers,53,0.5,Puzzle
5176,Virtual Villagers 2: The Lost Children,43,0.5,Simulation
5176,Virtual Villagers 2: The Lost Children,43,0.5,Simulation
5177,Superstatic,36,0.5,Action
5178,Sniper Tactical,5,0.5,Shooter
5179,Poly Runner VR,656,0.5,Racing
5180,Ether One,20,0.5,Puzzle
5181,Trove,295,0.49955336,MMORPG
5182,Kairo,19,0.49940688,Puzzle
5183,Fahrenheit: Indigo Prophecy Remastered,102,0.499212598,Adventure
5184,Double Dragon Neon,2667,0.498905908,Action
5185,Toy Soldiers: Complete,2577,0.498371336,Strategy
5186,Starpoint Gemini 2,262,0.498043053,Space
5187,Capsized,1709,0.497959184,Action
5188,Supreme Ruler Ultimate,2534,0.497835498,Strategy
5189,Runestone Keeper,2,0.497630332,RPG
5190,Aozora Meikyuu,433,0.497142857,Visual Novel
5191,The Way of Life Free Edition,2289,0.497119152,Simulation
5192,The Last Federation,3823,0.496644295,Strategy
5193,The Walking Dead: Michonne,1213,0.496196112,Adventure
5194,GALAK-Z,113,0.496183206,Action
5195,Eets Munchies,116,0.495798319,Puzzle
5196,Fractal: Make Blooms Not War,1428,0.495798319,Puzzle
5197,The Memory of Eldurim,233,0.495652174,RPG
5198,The Hive,121,0.495327103,Strategy
5199,Goats on a Bridge,5,0.495145631,Puzzle
5200,Decay - The Mare,34,0.494949495,Horror
5201,Smooth Operators,286,0.494845361,Simulation
5202,Anima Gate of Memories,2,0.494736842,Action
5203,CPUCores :: Maximize Your FPS,2,0.494553377,Utility
5204,Chronicles of Teddy,88,0.494252874,Adventure
5205,Need for Speed: Hot Pursuit,798,0.493954322,Racing
5206,Fancy Skulls,135,0.493670886,Shooter
5207,Whirligig,21,0.493670886,Puzzle
5208,Saints Row: Gat out of Hell,241,0.493621197,Action
5209,Claire,301,0.493506494,Horror
5210,Alan Wake's American Nightmare,490,0.49325763,Action
5211,Gothic,23,0.493103448,RPG
5212,Lifeless Planet,293,0.492392808,Adventure
5213,#SelfieTennis,3,0.492063492,Sports
5214,Democracy 3 Africa,20,0.491803279,Simulation
5215,Pixel Heroes: Byte & Magic,26,0.49132948,RPG
5216,Osiris: New Dawn,30,0.49115417,Sci-fi
5217,CodeSpells,12,0.490566038,Fantasy
5218,Dead Effect,19,0.490480508,Action
5219,Pixel Puzzles 2: Anime,19,0.49044586,Puzzle
5220,Soccer Manager 2016,20,0.490384615,Sports
5221,Star Crusade CCG,11,0.49034749,Card
5222,Left Alone,10,0.490196078,Horror
5223,1954 Alcatraz,9,0.490196078,Adventure
5224,Adventurezator: When Pigs Fly,40,0.490196078,Adventure
5225,Lovely Planet Arcade,40,0.490196078,Shooter
5225,Lovely Planet Arcade,40,0.490196078,Shooter
5226,TOXIKK,33,0.490096924,Shooter
5227,Galactic Civilizations II: Ultimate Edition,12,0.490015361,Strategy
5228,BloodRayne,6,0.49,Action
5228,BloodRayne,6,0.49,Action
5229,Novus Inceptio,18,0.489932886,Survival
5230,Blade Symphony,15,0.489494859,Fighting
5230,Blade Symphony,15,0.489494859,Fighting
5231,Amerzone: The Explorer's Legacy,10,0.489361702,Adventure
5232,Alien Shooter 2 Conscription,16,0.489361702,Shooter
5233,Two Digits,11,0.489361702,Puzzle
5234,Police Tactics: Imperio,14,0.489361702,Strategy
5235,Rooms: The Main Building,20,0.489361702,Puzzle
5236,Flora's Fruit Farm,12,0.489361702,Simulation
5237,Leviathan: The Last Day of the Decade,43,0.489361702,Adventure
5238,Race: The WTCC Game,151,0.489361702,Racing
5239,Silence of the Sleep,3,0.489130435,Horror
5240,Tiki Man,18,0.488372093,Adventure
5241,Cataegis : The White Wind,35,0.488372093,Action
5242,Redactem,1393,0.488372093,Action
5243,Champions Online,12,0.487874465,MMORPG
5244,Victory At Sea,922,0.487804878,Strategy
5245,Soul Axiom,1219,0.487603306,Adventure
5246,Point Perfect,22,0.487179487,Arcade
5247,The Last Sniper VR,5,0.487179487,Shooter
5248,Tomb Raider: Chronicles,19,0.487179487,Adventure
5249,Stranded Deep,1310,0.487100894,Survival
5250,Influent,80,0.486754967,Educational
5251,Xsyon - Prelude,106,0.486486486,MMORPG
5252,Zombie Shooter 2,4,0.486238532,Action
5253,FIVE: Guardians of David,576,0.485714286,Action
5254,Devilry,18,0.485714286,Horror
5255,Circuit Breakers,102,0.485714286,Action
5256,The Town of Light,4,0.484978541,Psychological
5257,Minecraft: Story Mode - A Telltale Games Series,96,0.484867997,Adventure
5258,Containment: The Zombie Puzzler,123,0.484848485,Puzzle
5259,Aaru's Awakening,3,0.484848485,Platformer
5260,Space Food Truck,290,0.484536082,Strategy
5261,Crazy Taxi,65,0.484337349,Racing
5262,VoidExpanse,16,0.484076433,Sci-fi
5263,American Conquest - Fight Back,48,0.483870968,Strategy
5264,Bravada,2233,0.483870968,RPG
5265,Untamed: Life Of A Cougar,299,0.483870968,Simulation
5266,Coffee Shop Tycoon,123,0.483870968,Simulation
5267,Dark Sector,208,0.483870968,Action
5268,Corrosion: Cold Winter Waiting [Enhanced Edition],58,0.483870968,Adventure
5269,Dreamscapes: The Sandman - Premium Edition,21,0.483870968,Puzzle
5270,Kings and Heroes,180,0.483709273,RPG
5271,The Mean Greens - Plastic Warfare,158,0.482706767,Shooter
5272,Rogue State,28,0.482517483,Strategy
5273,Dungeon Defenders II,11,0.482202616,Action
5274,Steam Squad,63,0.481481481,Strategy
5275,TableTop Cricket,30,0.481481481,Sports
5275,TableTop Cricket,30,0.481481481,Sports
5276,Collisions,74,0.481481481,Puzzle
5277,H1Z1: Test Server,20,0.481481481,Survival
5278,Clash of Puppets,9595,0.481481481,Action
5279,Urban Pirate,32,0.481481481,Action
5280,Rytmik Lite Chiptune Synthesizer,14,0.481481481,Music
5281,The Evil Within,131,0.481208054,Horror
5282,Tomb Raider: Underworld,2235,0.481171548,Action
5283,"I, Zombie",861,0.480804388,Action
5284,Blacklight: Retribution,117,0.480552952,Shooter
5285,Tales of Symphonia,3,0.480263158,RPG
5286,The Park,120,0.48,Horror
5287,FATE: Undiscovered Realms,41,0.48,RPG
5288,Grand Theft Auto V,20,0.47991693,Action
5289,Really Big Sky,36,0.479809976,Shooter
5290,ORION: Prelude,21,0.479793637,Shooter
5291,Prince of Persia,18,0.479392625,Action
5292,Ms. Splosion Man,714,0.479166667,Platformer
5293,Dungeon Rushers,128,0.479166667,RPG
5294,Yatagarasu Attack on Cataclysm,2,0.478723404,Fighting
5295,Batman - The Telltale Series,132,0.478677111,Action
5296,Legions of Steel,10,0.47826087,Strategy
5297,Goblin Defenders: SteelÂƒ??nÂƒ?? Wood,260,0.47826087,Tower Defense
5297,Goblin Defenders: SteelÂƒ??nÂƒ?? Wood,260,0.47826087,Tower Defense
5298,Idle Civilization,333,0.47826087,Simulation
5299,Gem Wars: Attack of the Jiblets,218,0.47826087,Strategy
5300,That Old Time Religion,23,0.47826087,Religion
5301,Disney Universe,9,0.47826087,Adventure
5302,7 Mages,78,0.47826087,RPG
5303,Clones,3485,0.47826087,Puzzle
5304,Impossible Quest,69,0.47826087,Adventure
5305,Racecraft,31,0.47826087,Racing
5305,Racecraft,31,0.47826087,Racing
5306,Sorcerer King: Rivals,34,0.47826087,Strategy
5307,Dreamscapes: Nightmare's Heir - Premium Edition,64,0.47826087,Adventure
5308,Mitos.is: The Game,2,0.478089888,.io
5309,Supraball,85,0.477855478,Sports
5310,Gender Bender DNA Twister Extreme,3,0.47761194,Simulation
5311,Dangerous Waters,448,0.477272727,Simulation
5312,Blocks That Matter,150,0.47715736,Puzzle
5313,A.R.E.S. Extinction Agenda EX,3,0.476923077,Action
5314,NecroVisioN: Lost Company,17,0.476923077,FPS
5314,NecroVisioN: Lost Company,17,0.476923077,FPS
5315,Pythagoria,2,0.476190476,Puzzle
5316,Grand Ages: Rome,5,0.475935829,Strategy
5317,Dear Esther,171,0.475814413,Adventure
5318,Worms W.M.D,119,0.475728155,Strategy
5319,Indiana Jones and the Last Crusade,341,0.475409836,Adventure
5319,Indiana Jones and the Last Crusade,341,0.475409836,Adventure
5320,Zenith,3,0.475409836,RPG
5321,Legacy of Kain: Soul Reaver 2,55,0.475409836,Action
5322,Storm of Spears,11,0.475409836,Strategy
5323,Etherlords II,903,0.475409836,Strategy
5324,America's Army: Proving Grounds,32,0.475068828,Shooter
5325,Arma 2,132,0.475,Shooter
5326,P?ÃºO?ÃºL?ÃºL?ÃºE?ÃºN,10,0.475,Unknown
5327,Dungeon Siege,327,0.474605954,RPG
5328,Euclidean,128,0.474576271,Puzzle
5329,Cubemen,120,0.474452555,Strategy
5330,F1 2014,60,0.473958333,Racing
5331,Deja Vu: MacVenture Series,24,0.473684211,Adventure
5332,Fairspace,74,0.473684211,Sci-fi
5333,After The End: The Harvest,1,0.473684211,RPG
5334,BATTLE PIXELS,77,0.473684211,Shooter
5335,City Quest,25,0.473684211,Adventure
5336,Tic-Toc-Tower,18,0.473684211,Puzzle
5337,Dracula's Legacy,25,0.473684211,Adventure
5338,Casino Inc,41,0.473684211,Gambling
5339,Bone: The Great Cow Race,20,0.473684211,Adventure
5340,BalanCity,54,0.473684211,Simulation
5341,Iron Storm,24715,0.473684211,Shooter
5342,Trigger Runners,16172,0.473684211,Platformer
5343,House of Caravan,120,0.473684211,Puzzle
5344,Stairs,23,0.473684211,Horror
5345,Putt-Putt: Pep's Birthday Surprise,657,0.473684211,Adventure
5346,Curse: The Eye of Isis,6,0.473684211,Adventure
5347,Yet Another World,38,0.473684211,Adventure
5348,Porno Studio Tycoon,5,0.473684211,Simulation
5349,Castlevania: Lords of Shadow - Ultimate Edition,201,0.473230769,Action
5350,Farnham Fables,23,0.472972973,Adventure
5351,The Guest,9,0.472868217,Mystery
5352,Hegemony III: Clash of the Ancients,14,0.471910112,Strategy
5353,Men of War: Red Tide,18,0.471698113,Strategy
5354,Wurm Unlimited,139,0.471410419,Survival
5354,Wurm Unlimited,139,0.471410419,Survival
5355,Space Hulk Ascension,270,0.471389646,Strategy
5356,Spirits,20,0.471264368,Puzzle
5357,Malevolence: The Sword of Ahkranox,530,0.470588235,RPG
5358,Predestination,91,0.470588235,Strategy
5359,Transport Fever,107,0.470588235,Simulation
5360,Yumsters! 2: Around the World!,4,0.470588235,Puzzle
5361,boxlife,46,0.470588235,Simulation
5362,Anomaly Defenders,107,0.470588235,Strategy
5363,Gunslugs,614,0.470588235,Action
5363,Gunslugs,614,0.470588235,Action
5364,Kraven Manor,54,0.470198675,Horror
5364,Kraven Manor,54,0.470198675,Horror
5365,Bang Bang Racing,325,0.47008547,Racing
5366,X2: The Threat,11,0.47008547,Space
5366,X2: The Threat,11,0.47008547,Space
5367,Spate,31,0.469565217,Adventure
5368,Half-Life Deathmatch: Source,1634,0.469473684,Shooter
5369,Kanji Training Game,67,0.469387755,Educational
5370,Frozen State,30,0.469194313,Survival
5371,Angvik,49,0.46835443,Action
5372,Solar Flux,28,0.468085106,Puzzle
5373,Office Battle,70,0.467532468,Simulation
5374,Talisman: Digital Edition,149,0.467525497,Fantasy
5375,War on Folvos,1024,0.466666667,Strategy
5376,PONCHO,5968,0.466666667,Platformer
5377,Shepherds of the Abyss,7,0.466666667,Strategy
5378,Everything is Peachy,57,0.466666667,Puzzle
5379,Reload,77,0.466666667,Shooter
5380,Mutant Storm Reloaded,45,0.466666667,Arcade
5381,Build 'n Bump,17,0.466666667,Puzzle
5382,Cheats 4 Hire,9,0.466666667,Action
5383,Shiftlings,123,0.466666667,Puzzle
5384,League of Mermaids,232,0.466666667,Puzzle
5385,FullBlast,125,0.466666667,Shooter
5385,FullBlast,125,0.466666667,Shooter
5386,Realms of Arkania 2 - Star Trail Classic,95,0.466666667,RPG
5387,Entropy Rising,51,0.466666667,Puzzle
5388,Science Girls,36,0.466666667,RPG
5389,Bus Tycoon ND (Night and Day),44,0.466666667,Simulation
5390,A Quiver of Crows,9,0.466666667,Shooter
5391,The Space Garden,165,0.466666667,Sci-fi
5391,The Space Garden,165,0.466666667,Sci-fi
5392,The Great Art Race,288,0.466666667,Racing
5393,The Secret Monster Society,20,0.466666667,Adventure
5394,Eight Mini Racers,199,0.466666667,Racing
5395,DiRT Showdown,148,0.466399198,Racing
5396,NEOTOKYOÃ‚Â°,659,0.466386555,Shooter
5397,Metal Reaper Online,185,0.465648855,MMORPG
5398,Ascent - The Space Game,1135,0.465517241,Space
5399,Master of Orion,5,0.465458664,Strategy
5400,GauntletÂƒ?Â› ,111,0.465445954,Action
5401,Commandos: Beyond the Call of Duty,12,0.465346535,Strategy
5402,War in a Box: Paper Tanks,9,0.465116279,Strategy
5403,Scrap Garden - The Day Before,71,0.464788732,Adventure
5404,Virtual Desktop,11630,0.464373464,Simulation
5405,Grimm,127,0.464354528,Fantasy
5406,iBomber Defense,3,0.463917526,Strategy
5407,Space Run Galaxy,145,0.463601533,Sci-fi
5408,Gun Rocket,944,0.463414634,Shooter
5409,Virtual Battlemap,80,0.463414634,Strategy
5410,Epic Manager,67,0.463414634,RPG
5411,Lilly Looking Through,2,0.463414634,Adventure
5412,Eclipse: New Dawn for the Galaxy,79,0.463414634,Strategy
5413,Labyronia RPG,32,0.463276836,RPG
5414,Guild of Dungeoneering Ultimate Edition,160,0.463143255,RPG
5415,The Descendant,55,0.462962963,Adventure
5416,Edna & Harvey: The Breakout,15,0.462686567,Adventure
5417,EverQuest Free-to-Play,6,0.462616822,MMORPG
5418,60 Seconds!,7,0.462562396,Survival
5419,Dwarf Tower,601,0.462365591,Strategy
5420,Immortal Empire,20,0.462068966,RPG
5421,YOU DON'T KNOW JACK MOVIES,4165,0.461538462,Trivia
5422,Barrow Hill: The Dark Path,27,0.461538462,Horror
5423,Oriental Empires,278,0.461538462,Strategy
5424,City of Fools,351,0.461538462,Adventure
5425,Nancy Drew: Alibi in Ashes,883,0.461538462,Mystery
5426,Paper Train: Traffic,310,0.461538462,Simulation
5427,Onechanbara Z2: Chaos,852,0.461538462,Action
5428,The Old City: Leviathan,504,0.461333333,Adventure
5429,NVIDIAÃ‚Â® VR Funhouse,26,0.460580913,Virtual Reality
5430,Game of Thrones - A Telltale Games Series,19,0.460498763,Adventure
5431,Resident Evil Revelations 2,27,0.460344104,Horror
5432,City Car Driving,38,0.46031746,Simulation
5433,Bob Came in Pieces,372,0.46031746,Puzzle
5434,Space Farmers,12,0.460154242,Action
5435,Everybody's Gone to the Rapture,462,0.460122699,Mystery
5436,UFO: Aftermath,399,0.459459459,Strategy
5437,DARK SOULSÃ¢â€žÂ¢ II,184,0.459459459,Action
5438,Surgeon Simulator: Experience Reality,154,0.459459459,Simulation
5439,Wayward Terran Frontier: Zero Falls,6,0.459459459,Space
5440,Action! - Gameplay Recording and Streaming,327,0.459459459,Recording
5441,Fallen Enchantress: Legendary Heroes,1503,0.458910434,Strategy
5442,The Assembly,8,0.458333333,Adventure
5443,Motte Island,5,0.458333333,Horror
5444,Paranormal,679,0.45819398,Horror
5445,Relive,123,0.457627119,Adventure
5446,Potato Thriller Steamed Potato Edition,9,0.457627119,Horror
5447,Tap Tap Infinity,45,0.45631068,Idle
5448,CAT Interstellar,187,0.456221198,Sci-fi
5449,Bridge Constructor Medieval,89,0.456140351,Simulation
5450,Cubemen 2,153,0.456,Strategy
5451,Hybrid Animals,482,0.455696203,Simulation
5452,Happy Wars,172,0.455659992,Action
5453,WAKFU,51,0.455483871,MMORPG
5454,Project CARS,21,0.455280172,Racing
5455,President for a Day - Floodings,256,0.454545455,Simulation
5456,One Last Chance,726,0.454545455,Romance
5457,BomberZone,167,0.454545455,Action
5458,ReVeN: XBridge,16,0.454545455,Sci-fi
5459,Mishap: An Accidental Haunting,106,0.454545455,Puzzle
5460,Starsphere,25,0.454545455,RPG
5461,Hack Run ZERO,80,0.454545455,Puzzle
5462,My Paper Boat,76,0.454545455,Adventure
5463,Frizzy,34,0.454545455,Platformer
5464,Renoir,304,0.454545455,Mystery
5465,Tkl Online,97,0.454545455,MMORPG
5466,Pixel-Warfare: Pro,57,0.454545455,Shooter
5467,EPOCH,3,0.454545455,Action
5468,Broomball,6,0.454545455,Sports
5469,Moorhuhn - Tiger and Chicken,4,0.454545455,Action
5470,Magnetic By Nature,99,0.454545455,Platformer
5471,Vision of Aurora Borealis,51,0.454545455,Adventure
5472,ASMR Universe,5,0.454545455,Simulation
5473,The Ritual on Weylyn Island,7737,0.454545455,Horror
5474,Hidden: On the trail of the Ancients,12,0.454545455,Adventure
5475,Lords of the Realm,22,0.454545455,Strategy
5476,Dub Dash,50,0.454545455,Rhythm
5477,Echelon: Wind Warriors,60,0.454545455,Action
5478,Robo Miner,6,0.454545455,Puzzle
5479,Tachyon Project,456,0.454545455,Shooter
5480,Ski Region Simulator,149,0.454545455,Simulation
5481,Lolly Joe,61,0.454545455,Puzzle
5482,The Night The Carsons Disappeared,69,0.454545455,Mystery
5483,The Hurricane of the Varstray -Collateral hazard-,21,0.454545455,Shooter
5484,Natural Soccer,12,0.454545455,Sports
5485,PostCollapse,25,0.454545455,Survival
5486,Paganitzu,435,0.454545455,Puzzle
5487,Delta Force: Land Warrior,3,0.454545455,Shooter
5488,Thick Air,2314,0.454545455,Action
5489,Slipstream 5000,194,0.454545455,Racing
5490,CALENDULA,5,0.454545455,Adventure
5491,Sun Dogs,130,0.454545455,Adventure
5492,ARCADE GAME SERIES: DIG DUG,5,0.454545455,Arcade
5493,Medieval Engineers,265,0.454467721,Simulation
5494,Republique,146,0.453416149,Stealth
5495,Orake Classic,3,0.452631579,MMORPG
5496,Mars: War Logs,3983,0.452462772,Action
5496,Mars: War Logs,3983,0.452462772,Action
5497,LEGOÂƒ?? Indiana JonesÂƒ?Â›: The Original Adventures,938,0.452054795,Adventure
5498,Rake,27,0.451451451,Horror
5499,The Next World,204,0.450980392,Sci-fi
5500,Statues,107,0.450980392,Puzzle
5501,Wrack,541,0.450980392,Shooter
5502,Company of Heroes 2,503,0.450314465,Strategy
5503,Deadlings - Rotten Edition,1,0.45,Puzzle
5503,Deadlings - Rotten Edition,1,0.45,Puzzle
5504,"Destiny's Princess: A War Story, A Love Story",8,0.45,Romance
5505,Ilamentia,27,0.45,Puzzle
5506,Eagle Flight,95,0.45,Simulation
5507,Sinking Island,12,0.45,Mystery
5508,Block N Load,33,0.449433304,Shooter
5509,Masked Shooters 2,719,0.449392713,Shooter
5510,Bionic Heart,23,0.449275362,Visual Novel
5511,Dragons and Titans,148,0.449180328,Fantasy
5512,Wildlife Park 2,18,0.448717949,Simulation
5513,Dynasty Warriors 8 Empires,26,0.448467967,Action
5514,Ascension to the Throne,5,0.448275862,RPG
5515,Call of Tomsk-7,2288,0.448275862,Shooter
5516,Face Noir,139,0.448275862,Mystery
5517,Jump,1799,0.448275862,Platformer
5518,3DRPG,1,0.448275862,RPG
5519,Funk of Titans,310,0.448275862,Platformer
5520,Perpetuum,103,0.447941889,Sci-fi
5520,Perpetuum,103,0.447941889,Sci-fi
5521,Snooker Nation Championship,59,0.447368421,Sports
5522,Dead Effect 2,1729,0.447154472,Action
5522,Dead Effect 2,1729,0.447154472,Action
5523,Trainz: A New Era,19,0.446808511,Simulation
5524,Sherlock Holmes: Nemesis,411,0.446808511,Mystery
5525,Beatbuddy: Tale of the Guardians,2110,0.445652174,Adventure
5526,Thief Town,182,0.445544554,Stealth
5527,OMSI 2,69,0.44461305,Simulation
5528,Antenna,240,0.444546288,Puzzle
5529,Time of Dragons,112,0.444444444,Fantasy
5530,Xpand Rally Xtreme,32,0.444444444,Racing
5531,Majesty 2 Collection,76,0.444444444,Strategy
5532,Word Rescue,1137,0.444444444,Educational
5533,Incredipede,2374,0.444444444,Puzzle
5534,HTR+ Slot Car Simulation,530,0.444444444,Racing
